X,Y,OBJECTID,Status,Score,Match_addr,ShortLabel,USER_Year,USER_County,USER_District,USER_CDS2,USER_Name,USER_Street,USER_City,USER_State,USER_Zip,USER_Type,USER_Accommodations,USER_Classification,USER_LowGrade,USER_HighGrade,USER_EnrollK,USER_Enroll1,USER_Enroll2,USER_Enroll3,USER_Enroll4,USER_Enroll5,USER_Enroll6,USER_Enroll7,USER_Enroll8,USER_Enroll9,USER_Enroll10,USER_Enroll11,USER_Enroll12,USER_TotalEnroll,USER_PrevYearGrads,USER_FullTimeTeach,USER_PartTimeTeach,USER_Administrators,USER_OtherStaff,USER_TaxExempt,USER_CDS,USER_EnrollK5,USER_Enroll68,USER_Enroll912,COUNTY_NAM,CO_TEST,CO_TEST_Note
-13560154.3656,4473296.4222,2436,M,99.42,"5863 Ettersberg Dr, San Jose, California, 95123",5863 Ettersberg Dr,2024-25,Santa Clara,East Side Union High,A43694276139869,Peach Blossom School,5863 Ettersberg Drive,San Jose,CA,95123,Coeducational,Day Only,Non-Religious,Kindergarten,Twelfth Grade,5,2,11,13,14,15,13,12,15,15,19,9,11,154,9,138,0,1,0,No,43694276139869,60,40,54,Santa Clara,1,
-13561245.7393,4488156.6979,2437,M,99.42,"1212 McGinness Ave, San Jose, California, 95127",1212 McGinness Ave,2024-25,Santa Clara,East Side Union High,A43694276908222,AchieveKids,1212 Mcginness Avenue,San Jose,CA,95127,Coeducational,Day Only,Non-Religious,Second Grade,Twelfth Grade,0,0,1,2,2,2,6,3,3,1,3,2,14,39,0,6,0,2,28,Yes,43694276908222,7,12,20,Santa Clara,1,
-13561403.2973,4480984.3984,2438,M,99.43,"1009 E Capitol Expy, San Jose, California, 95121",1009 E Capitol Expy,2024-25,Santa Clara,East Side Union High,A43694276152573,Sofos Preparatory Academy,1009 E. Capitol Expy #610,San Jose,CA,95121,Coeducational,Day Only,Non-Religious,Ninth Grade,Twelfth Grade,0,0,0,0,0,0,0,0,0,2,3,1,1,7,0,0,6,3,0,Yes,43694276152573,0,0,7,Santa Clara,1,
-13561687.3329,4477684.3924,2439,M,99.42,"100 Skyway Dr, Suite 110, San Jose, California, 95111","100 Skyway Dr, Suite 110",2024-25,Santa Clara,East Side Union High,A43694276940704,Valley Christian High School,"100 Skyway Dr., Ste 110",San Jose,CA,95111,Coeducational,Day Only,Nondenominational,Ninth Grade,Twelfth Grade,0,0,0,0,0,0,0,0,0,403,409,410,415,1637,401,108,0,5,22,Yes,43694276940704,0,0,1637,Santa Clara,1,
-13558563.3426,4484791.4129,2440,M,99.43,"2715 S White Rd, San Jose, California, 95148",2715 S White Rd,2024-25,Santa Clara,Evergreen Elementary,A43694356155568,East Valley Christian School,2715 S White Road,San Jose,CA,95148,Coeducational,Day Only,Pentecostal,Kindergarten,Eighth Grade ,20,13,8,13,7,9,6,9,8,0,0,0,0,93,0,5,0,2,3,Yes,43694356155568,70,23,0,Santa Clara,1,
-13563572.058,4479457.9695,2441,M,99.42,"3090 Hope St, San Jose, California, 95111",3090 Hope St,2024-25,Santa Clara,Franklin-McKinley Elementary,A43694506158943,San Jose Christian School,3090 Hope St,San Jose,CA,95111,Coeducational,Day Only,Baptist,First Grade,Twelfth Grade,0,1,0,2,1,3,1,3,2,4,3,2,0,22,3,2,0,2,0,Yes,43694506158943,7,6,9,Santa Clara,1,
-13575519.7479,4479265.6788,2442,M,99.43,"1 W Campbell Ave, Campbell, California, 95008",1 W Campbell Ave,2024-25,Santa Clara,Campbell Union,A43694356164271,Tej Acton Academy,"1 W Campbell Ave, #L-54",Campbell,CA,95008,Coeducational,Day Only,Non-Religious,Kindergarten,Eighth Grade ,1,3,2,2,0,2,1,1,0,0,0,0,0,12,0,2,1,1,0,No,43694356164271,10,2,0,Santa Clara,1,
-13559458.5946,4481258.7012,2443,M,99.42,"3703 Silver Creek Rd, San Jose, California, 95121",3703 Silver Creek Rd,2024-25,Santa Clara,Evergreen Elementary,A43694357008956,Scholars Academy,3703 Silver Creek Road,San Jose,CA,95121,Coeducational,Day Only,Non-Religious,Kindergarten,Second Grade,11,7,6,0,0,0,0,0,0,0,0,0,0,24,0,2,2,2,1,No,43694357008956,24,0,0,Santa Clara,1,
-13564608.1755,4479721.4132,2444,M,99.42,"88 Montecito Vista Dr, Apartment 331, San Jose, California, 95111","88 Montecito Vista Dr, Apartment 331",2024-25,Santa Clara,Franklin-McKinley Elementary,A43694506163315,Pacific Feats,88 Montecito Vista Drive 331,San Jose ,CA,95111,Coeducational,Both,Non-Religious,Sixth Grade,Twelfth Grade,0,0,0,0,0,0,1,2,5,3,3,1,1,16,0,3,0,3,0,Yes,43694506163315,0,8,8,Santa Clara,1,
-13561683.5074,4477684.451,2445,M,99.42,"100 Skyway Dr, Suite 130, San Jose, California, 95111","100 Skyway Dr, Suite 130",2024-25,Santa Clara,Franklin-McKinley Elementary,A43694506980312,Valley Christian Junior High,"100 Skyway Drive, Suite 130",San Jose,CA,95111,Coeducational,Day Only,Nondenominational,Sixth Grade,Eighth Grade ,0,0,0,0,0,0,210,224,279,0,0,0,0,713,0,36,2,3,8,Yes,43694506980312,0,713,0,Santa Clara,1,
-13583889.6491,4494543.3539,2446,M,98.42,"824 San Aleso Ave, Sunnyvale, California, 94085",824 San Aleso Ave,2024-25,Santa Clara,Fremont Union High,A43694686167688,Pacific Autism Center for Education - San Aleso Campus,824 San Aleso,Sunnyvale,CA,94085,Coeducational,Day Only,Non-Religious,Fifth Grade,Twelfth Grade,0,0,0,0,0,0,0,0,3,3,3,4,26,39,4,5,0,2,45,Yes,43694686167688,0,3,36,Santa Clara,1,
-13586995.7058,4484183.5588,2447,M,99.42,"21710 Stevens Creek Blvd, Suite 140, Cupertino, California, 95014","21710 Stevens Creek Blvd, Suite 140",2024-25,Santa Clara,Fremont Union High,A43694686143820,Legend College Preparatory,"21710 Stevens Creek Blvd., Suite 140",Cupertino,CA,95014,Coeducational,Day Only,Non-Religious,Ninth Grade,Twelfth Grade,0,0,0,0,0,0,0,0,0,127,119,133,102,481,88,32,59,11,2,No,43694686143820,0,0,481,Santa Clara,1,
-13580333.7037,4483032.3469,2448,M,97.76,"5000 Mitty Way, San Jose, California, 95129",5000 Mitty Way,2024-25,Santa Clara,Fremont Union High,A43694686940340,Archbishop Mitty High,5000 Mitty Ave,San Jose,CA,95129,Coeducational,Day Only,Catholic,Ninth Grade,Twelfth Grade,0,0,0,0,0,0,0,0,0,475,447,434,420,1776,441,101,15,16,74,Yes,43694686940340,0,0,1776,Santa Clara,1,
-13582352.3243,4493229.0937,2449,M,99.43,"562 N Britton Ave, Sunnyvale, California, 94085",562 N Britton Ave,2024-25,Santa Clara,Fremont Union High,A43694687078421,The King's Academy,562 North Britton Avenue,Sunnyvale,CA,94085,Coeducational,Day Only,Nondenominational,Kindergarten,Twelfth Grade,3,3,5,6,5,4,128,166,164,193,171,195,162,1205,159,65,10,12,71,Yes,43694687078421,26,458,721,Santa Clara,1,
-13584691.4914,4482328.2104,2450,M,99.43,"1019 S De Anza Blvd, San Jose, California, 95129",1019 S De Anza Blvd,2024-25,Santa Clara,Fremont Union High,A43694686139802,Happy Academy,1019 S De Anza Blvd,San Jose,CA,95129,Coeducational,Day Only,Non-Religious,Sixth Grade,Twelfth Grade,0,0,0,0,0,0,2,3,5,5,4,5,8,32,12,0,6,1,3,No,43694686139802,0,10,22,Santa Clara,1,
-13533578.1196,4441161.5855,2451,M,99.42,"7900 Church St, Gilroy, California, 95020",7900 Church St,2024-25,Santa Clara,Gilroy Unified,A43694846966147,"St. Mary, Gilroy",7900 Church Street,Gilroy,CA,95020,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,13,19,23,19,28,21,26,24,22,0,0,0,0,195,0,11,3,1,8,Yes,43694846966147,123,72,0,Santa Clara,1,
-13537036.5406,4442019.9538,2452,M,99.18,"1575 Mantelli Dr, Gilroy, California, 95020",1575 Mantelli Dr,2024-25,Santa Clara,Gilroy Unified,A43694847090301,Pacific Point Christian Schools,1575 A Mantelli Drive,Gilroy,CA,95020,Coeducational,Day Only,Nondenominational,Kindergarten,Twelfth Grade,37,44,37,39,31,39,14,21,24,5,6,2,9,308,9,18,4,3,19,Yes,43694847090301,227,59,22,Santa Clara,1,
-13582429.3118,4484360.3398,2453,M,98.85,"10080 N Wolfe Rd, Cupertino, California, 95014",10080 N Wolfe Rd,2024-25,Santa Clara,Fremont Union High,A43694686169775,AI Innovation Academy,"10080 N Wolfe Road, Suite Sw3-266",Cupertino,CA,95014,Coeducational,Day Only,Non-Religious,Ninth Grade,Twelfth Grade,0,0,0,0,0,0,0,0,0,59,41,22,15,137,4,9,24,5,1,No,43694686169775,0,0,137,Santa Clara,1,
-13592405.9396,4490109.2947,2454,M,99.42,"477 Fremont Ave, Los Altos, California, 94024",477 Fremont Ave,2024-25,Santa Clara,Los Altos Elementary,A43695186913610,Pinewood Private–Lower Campus,477 Fremont Avenue,Los Altos,CA,94024,Coeducational,Day Only,Non-Religious,Kindergarten,Second Grade,49,43,46,0,0,0,0,0,0,0,0,0,0,138,0,17,0,4,3,Yes,43695186913610,138,0,0,Santa Clara,1,
-13593187.5529,4490280.9157,2455,M,99.42,"858 University Ave, Los Altos, California, 94024",858 University Ave,2024-25,Santa Clara,Los Altos Elementary,A43695186139323,Heritage Academy,858 University Avenue,Los Altos,CA,94024,Coeducational,Day Only,Nondenominational,Kindergarten,Sixth Grade,9,9,12,5,11,8,1,0,0,0,0,0,0,55,0,6,1,2,1,Yes,43695186139323,54,1,0,Santa Clara,1,
-13592639.4308,4489963.6449,2456,M,99.42,"1040 Border Rd, Los Altos, California, 94024",1040 Border Rd,2024-25,Santa Clara,Los Altos Elementary,A43695186142145,Ventana School,1040 Border Road,Los Altos,CA,94024,Coeducational,Day Only,Episcopal,Kindergarten,Fifth Grade,24,16,24,10,12,13,0,0,0,0,0,0,0,99,0,30,0,8,7,Yes,43695186142145,99,0,0,Santa Clara,1,
-13592066.0598,4489339.8612,2457,M,99.42,"625 Magdalena Ave, Los Altos Hills, California, 94024",625 Magdalena Ave,2024-25,Santa Clara,Los Altos Elementary,A43695186916357,Los Altos Christian Schools,625 Magdalena Ave,Los Altos,CA,94024,Coeducational,Day Only,Evangelical,Kindergarten,Eighth Grade ,15,12,20,26,17,22,9,14,7,0,0,0,0,142,2,17,3,10,6,No,43695186916357,112,30,0,Santa Clara,1,
-13592800.5625,4490489.9911,2458,M,99.42,"327 Fremont Ave, Los Altos, California, 94024",327 Fremont Ave,2024-25,Santa Clara,Los Altos Elementary,A43695186979413,Pinewood Private–Middle Campus,327 Fremont Avenue,Los Altos,CA,94024,Coeducational,Day Only,Non-Religious,Third Grade,Sixth Grade,0,0,0,42,41,40,53,0,0,0,0,0,0,176,0,16,1,2,6,Yes,43695186979413,123,53,0,Santa Clara,1,
-13591588.5523,4487050.4711,2459,M,99.42,"11311 Mora Dr, Los Altos, California, 94024",11311 Mora Dr,2024-25,Santa Clara,Los Altos Elementary,A43695186955967,Waldorf School of the Peninsula,11311 Mora Drive,Los Altos,CA,94024,Coeducational,Day Only,Non-Religious,Kindergarten,Fifth Grade,26,27,15,19,20,17,0,0,0,0,0,0,0,124,15,10,2,13,11,Yes,43695186955967,124,0,0,Santa Clara,1,
-13590007.112,4489599.3381,2460,M,99.42,"1175 Altamead Dr, Los Altos, California, 94024",1175 Altamead Dr,2024-25,Santa Clara,Los Altos Elementary,A43695186979355,Miramonte Christian School,1175 Altamead Drive,Los Altos,CA,94024,Coeducational,Day Only,Seventh-day Adventist,Kindergarten,Eighth Grade ,7,1,10,9,12,9,8,12,10,0,0,0,0,78,0,6,1,1,5,Yes,43695186979355,48,30,0,Santa Clara,1,
-13579270.0888,4470366.2605,2461,M,99.42,"30 Lyndon Ave, Los Gatos, California, 95030",30 Lyndon Ave,2024-25,Santa Clara,Los Gatos Union Elementary,A43695266980551,St. Mary of the Immaculate Conception,30 Lyndon Avenue,Los Gatos,CA,95030,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,19,17,13,14,15,14,6,9,24,0,0,0,0,131,0,13,1,2,4,Yes,43695266980551,92,39,0,Santa Clara,1,
-13575825.7573,4470881.503,2462,M,99.42,"300 Marchmont Dr, Los Gatos, California, 95032",300 Marchmont Dr,2024-25,Santa Clara,Los Gatos Union Elementary,A43695266979322,Hillbrook School,300 Marchmont Drive,Los Gatos,CA,95032,Coeducational,Day Only,Non-Religious,Kindergarten,Tenth Grade,39,33,36,28,40,32,57,41,44,33,41,0,0,424,0,58,7,26,11,Yes,43695266979322,208,142,74,Santa Clara,1,
-13593780.873,4489880.7039,2463,M,99.4,"12816 El Monte Rd, Los Altos Hills, California, 94022",12816 El Monte Rd,2024-25,Santa Clara,Los Altos Elementary,A43695186980213,St. Nicholas Elementary,12816 El Monte Rd.,Los Altos Hls,CA,94022,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,26,23,25,30,22,28,28,28,26,0,0,0,0,236,0,14,3,2,15,Yes,43695186980213,154,82,0,Santa Clara,1,
-13577925.5921,4482793.7678,2464,M,99.42,"801 Hibiscus Ln, San Jose, California, 95117",801 Hibiscus Ln,2024-25,Santa Clara,Moreland,A43695756131965,Action Day Middle School ,801 Hibiscus Lane,San Jose,CA,95117,Coeducational,Day Only,Non-Religious,Fifth Grade,Eighth Grade ,0,0,0,0,0,33,31,34,33,0,0,0,0,131,0,11,0,4,5,No,43695756131965,33,98,0,Santa Clara,1,
-13591840.5463,4492689.2822,2465,M,99.43,"101 N El Monte Ave, Los Altos, California, 94022",101 N El Monte Ave,2024-25,Santa Clara,Los Altos Elementary,A43695186996250,Canterbury Christian School,101 N El Monte Avenue,Los Altos,CA,94022,Coeducational,Day Only,Nondenominational,Kindergarten,Eighth Grade ,16,10,12,10,8,8,8,1,1,0,0,0,0,74,0,7,5,1,1,Yes,43695186996250,64,10,0,Santa Clara,1,
-13577925.5921,4482793.7678,2466,M,99.42,"801 Hibiscus Ln, San Jose, California, 95117",801 Hibiscus Ln,2024-25,Santa Clara,Moreland,A43695756137665,As-Safa Institute/As-Safa Academy,801 Hibiscus Lane,San Jose,CA,95117,Coeducational,Day Only,Islamic (Muslim),Kindergarten,Tenth Grade,8,8,10,3,4,8,7,3,8,1,2,0,0,62,0,4,4,1,0,No,43695756137665,41,18,3,Santa Clara,1,
-13578865.3421,4470288.7001,2467,M,99.42,"50 University Ave, Suite A 300, Los Gatos, California, 95030","50 University Ave, Suite A 300",2024-25,Santa Clara,Los Gatos-Saratoga Union High,A43695346143986,Fusion Academy,50 University Ave Ste A300,Los Gatos,CA,95030,Coeducational,Day Only,Non-Religious,Sixth Grade,Twelfth Grade,0,0,0,0,0,0,0,2,1,3,8,15,33,62,35,26,4,7,0,No,43695346143986,0,3,59,Santa Clara,1,
-13579406.2703,4481895.3435,2468,M,99.42,"4660 Eastus Dr, San Jose, California, 95129",4660 Eastus Dr,2024-25,Santa Clara,Moreland,A43695756135321,Trust Primary School,4660 Eastus Drive,San Jose,CA,95129,Coeducational,Day Only,Non-Religious,Kindergarten,Sixth Grade,26,25,24,14,10,11,3,0,0,0,0,0,0,113,0,10,8,2,2,No,43695756135321,110,3,0,Santa Clara,1,
-13577384.4866,4479216.129,2469,M,99.43,"1075 W Campbell Ave, Campbell, California, 95008",1075 W Campbell Ave,2024-25,Santa Clara,Moreland,A43695756908099,Campbell Christian Schools,1075 W. Campbell Ave.,Campbell,CA,95008,Coeducational,Day Only,Church of Christ,Kindergarten,Eighth Grade ,21,26,33,26,32,32,40,33,27,0,0,0,0,270,0,22,4,2,11,Yes,43695756908099,170,100,0,Santa Clara,1,
-13576474.1283,4481563.7447,2470,M,99.42,"3500 Amber Dr, San Jose, California, 95117",3500 Amber Dr,2024-25,Santa Clara,Moreland,A43695756998058,Action Day Elementary School,3500 Amber Drive,San Jose,CA,95117,Coeducational,Day Only,Non-Religious,Kindergarten,Fourth Grade,35,25,35,35,30,0,0,0,0,0,0,0,0,160,0,11,1,5,7,No,43695756998058,160,0,0,Santa Clara,1,
-13580792.018,4478637.2989,2471,M,99.42,"18720 Bucknall Rd, Saratoga, California, 95070",18720 Bucknall Rd,2024-25,Santa Clara,Moreland,A43695756165948,Action Day Schools El Quito,18720 Bucknall Road,Saratoga,CA,95070,Coeducational,Day Only,Non-Religious,Kindergarten,Kindergarten,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,3,0,No,43695756165948,6,0,0,Santa Clara,1,
-13577511.5427,4482775.9122,2472,M,99.42,"3800 Blackford Ave, San Jose, California, 95117",3800 Blackford Ave,2024-25,Santa Clara,Moreland,A43695756152219,Stratford Preparatory Blackford,3800 Blackford Ave.,San Jose,CA,95117,Coeducational,Day Only,Non-Religious,Sixth Grade,Eleventh Grade,0,0,0,0,0,0,225,225,169,77,45,65,0,806,0,67,2,4,40,No,43695756152219,0,619,187,Santa Clara,1,
-13579169.1214,4482870.5815,2473,M,99.41,"730 Camina Escuela, San Jose, California, 95129",730 Camina Escuela,2024-25,Santa Clara,Moreland,A43695757103385,Challenger School - Strawberry Park,730 Camina Escuela,San Jose,CA,95129,Coeducational,Day Only,Non-Religious,Kindergarten,Eighth Grade ,66,76,68,75,62,57,36,27,32,0,0,0,0,499,0,32,0,4,20,Yes,43695757103385,404,95,0,Santa Clara,1,
-13543151.6522,4456570.8554,2474,M,99.42,"17500 Peak Ave, Morgan Hill, California, 95037",17500 Peak Ave,2024-25,Santa Clara,Morgan Hill Unified,A43695836980403,St. Catherine Elementary,17500 Peak Ave,Morgan Hill,CA,95037,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,36,36,36,36,36,31,34,36,28,0,0,0,0,309,0,12,3,2,15,Yes,43695836980403,211,98,0,Santa Clara,1,
-13543290.3249,4457780.071,2475,M,99.42,"145 Wright Ave, Morgan Hill, California, 95037",145 Wright Ave,2024-25,Santa Clara,Morgan Hill Unified,A43695836903033,Crossroads Christian School,145 Wright Avenue,Morgan Hill,CA,95037,Coeducational,Day Only,Assembly of God,Kindergarten,Fifth Grade,25,24,22,21,15,8,0,0,0,0,0,0,0,115,0,6,1,3,7,Yes,43695836903033,115,0,0,Santa Clara,1,
-13543997.4608,4458381.1843,2476,M,99.42,"410 Llagas Rd, Morgan Hill, California, 95037",410 Llagas Rd,2024-25,Santa Clara,Morgan Hill Unified,A43695836138838,Stratford School - Morgan Hill,410 Llagas Road,Morgan Hill,CA,95037,Coeducational,Day Only,Non-Religious,Kindergarten,Fifth Grade,27,16,16,12,11,13,0,0,0,0,0,0,0,95,0,10,0,2,5,No,43695836138838,95,0,0,Santa Clara,1,
-13540266.0424,4453603.7881,2477,M,99.42,"105 John Wilson Way, Morgan Hill, California, 95037",105 John Wilson Way,2024-25,Santa Clara,Morgan Hill Unified,A43695837099948,Oakwood,105 John Wilson Way,Morgan Hill,CA,95037,Coeducational,Day Only,Non-Religious,Kindergarten,Twelfth Grade,38,40,45,33,39,35,47,47,47,55,46,34,40,546,33,57,2,7,22,Yes,43695837099948,230,141,175,Santa Clara,1,
-13586254.6436,4481563.0585,2478,M,99.42,"1170 Yorkshire Dr, Cupertino, California, 95014",1170 Yorkshire Dr,2024-25,Santa Clara,Cupertino Union,A43695916141170,Tessellations,1170 Yorkshire Drive,Cupertino,CA,95014,Coeducational,Day Only,Non-Religious,Kindergarten,Twelfth Grade,28,30,18,30,20,22,28,34,12,8,0,0,0,230,0,54,3,15,14,Yes,43695916141170,148,74,8,Santa Clara,1,
-13590384.5945,4494574.5893,2479,M,99.42,"1200 Villa St, #100, Mountain View, California, 94041","1200 Villa St, #100",2024-25,Santa Clara,Mountain View-Los Altos Union High,A43695916148548,Khan Lab School,"1200 Villa Street, Suite 100",Mountain View,CA,94041,Coeducational,Day Only,Non-Religious,Seventh Grade,Twelfth Grade,0,0,0,0,0,0,0,25,25,22,16,28,19,135,16,11,2,10,1,Yes,43695916148548,0,50,85,Santa Clara,1,
-13588513.8467,4494990.6658,2480,M,99.42,"310 Easy St, Mountain View, California, 94043",310 Easy St,2024-25,Santa Clara,Mountain View Whisman,A43695916204135,Yew Chung International of Silicon Vally,310 Easy Street,Mountain View,CA,94043,Coeducational,Day Only,Non-Religious,Kindergarten,Eighth Grade ,27,29,20,21,11,12,5,1,0,0,0,0,0,126,0,18,1,2,9,Yes,43695916204135,120,6,0,Santa Clara,1,
-13590738.8622,4492857.0408,2481,M,99.42,"1120 Miramonte Ave, Mountain View, California, 94040",1120 Miramonte Ave,2024-25,Santa Clara,Mountain View Whisman,A43695916980478,St. Joseph Catholic School,1120 Miramonte Avenue ,Mountain View,CA,94040,Coeducational,Day Only,Catholic,Kindergarten,Eighth Grade ,20,13,13,9,8,11,16,15,19,0,0,0,0,124,24,6,1,3,3,Yes,43695916980478,74,50,0,Santa Clara,1,
-13588513.8467,4494990.6658,2482,M,99.42,"310 Easy St, Mountain View, California, 94043",310 Easy St,2024-25,Santa Clara,Mountain View Whisman,A43695917102436,German International School of Silicon Valley,310 Easy Street,Mountain View,CA,94043,Coeducational,Day Only,Non-Religious,Kindergarten,Twelfth Grade,35,23,34,28,38,34,29,26,32,22,22,18,25,366,25,42,43,9,15,Yes,43695917102436,192,87,87,Santa Clara,1,
-13591734.447,4495770.3744,2483,M,99.43,"180 N Rengstorff Ave, Mountain View, California, 94043",180 N Rengstorff Ave,2024-25,Santa Clara,Mountain View-Los Altos Union High,A43696096150684,Waldorf School Of the Peninsula,180 North Rengstorff Ave.,Mountain View,CA,94043,Coeducational,Day Only,Non-Religious,Sixth Grade,Twelfth Grade,0,0,0,0,0,0,20,7,22,4,16,18,12,99,15,12,10,4,1,Yes,43696096150684,0,49,50,Santa Clara,1,
-13557749.1185,4486424.3664,2484,M,99.42,"2400 Flint Ave, San Jose, California, 95148",2400 Flint Ave,2024-25,Santa Clara,Mount Pleasant Elementary,A43696176169502,Rising Star Sped Academy- Polaris Branch,2400 Flint Ave,San Jose,CA,95148,Coeducational,Day Only,Non-Religious,Kindergarten,Twelfth Grade,2,5,5,4,3,6,7,4,7,3,4,4,3,57,0,9,0,4,80,No,43696176169502,25,18,14,Santa Clara,1,
-13590586.8092,4490744.8059,2485,M,99.42,"1885 Miramonte Ave, Mountain View, California, 94040",1885 Miramonte Ave,2024-25,Santa Clara,Mountain View-Los Altos Union High,A43696096940654,St. Francis High School,1885 Miramonte Avenue,Mountain View,CA,94040,Coeducational,Day Only,Catholic,Ninth Grade,Twelfth Grade,0,0,0,0,0,0,0,0,0,472,441,443,426,1782,417,111,3,13,80,Yes,43696096940654,0,0,1782,Santa Clara,1,
-13590426.6759,4494161.0132,2486,M,99.43,"360 S Shoreline Blvd, Mountain View, California, 94041",360 S Shoreline Blvd,2024-25,Santa Clara,Mountain View Whisman,A43696096940555,Mountain View Academy,360 South Shoreline Boulevard,Mountain View,CA,94041,Coeducational,Day Only,Seventh-day Adventist,Ninth Grade,Twelfth Grade,0,0,0,0,0,0,0,0,0,14,15,15,15,59,13,7,0,2,2,Yes,43696096940555,0,0,59,Santa Clara,1,
-13593664.4913,4494907.5797,2487,M,99.43,"909 N San Antonio Rd, Los Altos, California, 94022",909 N San Antonio Rd,2024-25,Santa Clara,Mountain View-Los Altos Union High,A43696096170914,School for Independent Learners,909 N San Antonio Road,Los Altos,CA,94022,Coeducational,Day Only,Non-Religious,Eighth Grade ,Twelfth Grade,0,0,0,0,0,0,0,0,1,3,3,2,4,13,3,11,2,2,3,No,43696096170914,0,1,12,Santa Clara,1,
-13557749.1185,4486424.3664,2488,M,99.42,"2400 Flint Ave, San Jose, California, 95148",2400 Flint Ave,2024-25,Santa Clara,Mount Pleasant Elementary,A43696250129791,Kinship Academy,2400 Flint Ave,San Jose,CA,95148,Coeducational,Day Only,Non-Religious,Kindergarten,Twelfth Grade,0,0,1,0,2,1,2,0,2,3,2,1,2,16,0,2,1,1,12,No,43696250129791,4,4,8,Santa Clara,1,
-13562466.4924,4472689.7939,2489,M,99.42,"500 Shawnee Ln, San Jose, California, 95123",500 Shawnee Ln,2024-25,Santa Clara,Oak Grove Elementary,A43696256131973,Challenger School - Shawnee,500 Shawnee Lane,San Jose,CA,95123,Coeducational,Day Only,Non-Religious,Kindergarten,Eighth Grade ,25,38,39,27,22,27,22,16,21,0,0,0,0,237,0,17,0,3,20,Yes,43696256131973,178,59,0,Santa Clara,1,
-13560710.904,4473970.5329,2490,M,99.42,"5629 Lean Ave, San Jose, California, 95123",5629 Lean Ave,2024-25,Santa Clara,Oak Grove Elementary,A43696250123489,The Creekside School,5629 Lean Avenue,San Jose,CA,95123,Coeducational,Day Only,Non-Religious,Kindergarten,Twelfth Grade,0,0,0,2,1,1,4,3,2,4,0,2,6,25,1,7,0,5,40,Yes,43696250123489,4,9,12,Santa Clara,1,
-13560421.8299,4471667.3786,2491,M,99.42,"420 Allegan Cir, San Jose, California, 95123",420 Allegan Cir,2024-25,Santa Clara,Oak Grove Elementary,A43696256137574,Legacy Christian School,420 Allegan Circle,San Jose,CA,95123,Coeducational,Day Only,Nondenominational,Kindergarten,Eighth Grade ,31,33,28,23,23,22,20,19,21,0,0,0,0,220,0,14,2,3,17,Yes,43696256137574,160,60,0,Santa Clara,1,
